roll,pitch,yaw
-0.0793287,0.00591111,2.05998
-0.0828189,0.0161563,2.23554
-0.0841949,0.0269043,2.41112
-0.0834361,0.0384342,2.58722
-0.0806334,0.0493671,2.76342
-0.0759736,0.0592265,2.93936
-0.0693557,0.0681845,3.11548
-0.0616979,0.0757933,-2.99149
-0.0527466,0.082259,-2.81511
-0.042674,0.0869543,-2.63853
-0.0320313,0.0900568,-2.46187
-0.0207466,0.0907969,-2.28511
-0.00926036,0.089426,-2.10833
0.00124976,0.0861477,-1.93195
0.0110769,0.0807893,-1.75567
0.019756,0.0736059,-1.57938
0.0271121,0.0646456,-1.40325
0.0330407,0.0554063,-1.22714
0.0371263,0.0453063,-1.05117
0.0394569,0.0350681,-0.875258
0.0401796,0.0243025,-0.699414
0.0386503,0.0128849,-0.523674
0.0347797,0.0020291,-0.347936
0.0290377,-0.00735312,-0.172318
0.0221389,-0.0155447,0.00336362
0.0136698,-0.0226052,0.179127
0.00394097,-0.0279013,0.354973
-0.00627297,-0.0316456,0.531139
-0.0166287,-0.0337112,0.70734
-0.0269187,-0.033717,0.88384
-0.0372569,-0.0315869,1.06033
-0.0467866,-0.0275113,1.23638
-0.0557053,-0.0218557,1.41237
-0.0636222,-0.0147465,1.58841
-0.0701586,-0.00670942,1.76437
-0.0751218,0.00262537,1.94028
-0.0780602,0.012282,2.11584
-0.0794734,0.0224476,2.2914
-0.0798101,0.0332223,2.46743
-0.0781889,0.0437286,2.64354
-0.0746429,0.0536552,2.81992
-0.0692762,0.0628308,2.99644
-0.0623487,0.07125,-3.11008
-0.0542219,0.0783577,-2.93326
-0.0441367,0.083355,-2.7565
-0.033467,0.0867989,-2.57964
-0.0225782,0.0878445,-2.40254
-0.0116823,0.0870147,-2.22545
-0.00122958,0.0846486,-2.04887
0.00846997,0.0803317,-1.87239
0.0174866,0.0743102,-1.69557
0.0250925,0.0670984,-1.51892
0.0316047,0.0584952,-1.34205
0.0363252,0.0488712,-1.16534
0.0394478,0.0383274,-0.989372
0.0406668,0.0270034,-0.813504
0.0396062,0.0156443,-0.637613
0.0367162,0.00475526,-0.461726
0.0318176,-0.00466627,-0.285524
0.0253047,-0.0134428,-0.109262
0.0176525,-0.02112,0.0671595
0.00860449,-0.0275354,0.243667
-0.00124288,-0.0317636,0.420028
-0.0117217,-0.0342316,0.596441
-0.0227705,-0.0347769,0.772604
-0.0337916,-0.0335332,0.948763
-0.0440281,-0.0303809,1.12487
-0.053823,-0.025274,1.30093
-0.0620073,-0.0183147,1.47714
-0.0688967,-0.0103324,1.65327
-0.074375,-0.00134925,1.82918
-0.077858,0.00854297,2.00505
-0.0793914,0.0186333,2.18087
-0.0793582,0.0287024,2.3567
-0.077811,0.0394764,2.53309
-0.0741052,0.0495909,2.70958
-0.0688322,0.0581724,2.88583
-0.0626033,0.0655645,3.06222
-0.0551073,0.071587,-3.04444
-0.046642,0.0769414,-2.86844
-0.0371485,0.08045,-2.69231
-0.0268652,0.0820661,-2.51573
-0.016817,0.0818027,-2.33915
-0.00698852,0.0798154,-2.1626
0.00261536,0.0760401,-1.98609
0.0115045,0.0707891,-1.80968
0.0192381,0.0639245,-1.6334
0.0246501,0.0563976,-1.45708
0.0287286,0.048188,-1.28086
0.0317786,0.0388379,-1.10484
0.032771,0.0292028,-0.928921
0.031685,0.0189524,-0.753085
0.0288702,0.00906984,-0.577264
0.0241072,0.000407965,-0.401125
0.0180786,-0.00695421,-0.224944
0.0111234,-0.0139676,-0.0490951
0.00315399,-0.0195878,0.126813
-0.00571607,-0.0236356,0.302338
-0.0152144,-0.0260245,0.477905
-0.0246112,-0.0266042,0.653833
-0.0343469,-0.0254684,0.829767
-0.0433751,-0.0227465,1.00566
-0.051938,-0.0183662,1.18152
-0.0599016,-0.0122593,1.35737
-0.0663195,-0.00503516,1.53315
-0.0708837,0.00351552,1.70879
-0.074061,0.0126179,1.88439
-0.0757197,0.021931,2.06006
-0.0754933,0.03135,2.23576
-0.0737602,0.040724,2.4117
-0.0705405,0.0500256,2.58773
-0.0654657,0.0583511,2.76404
-0.0591988,0.0654888,2.94048
-0.051889,0.0715105,3.11666
-0.0435528,0.0761582,-2.99023
-0.0344406,0.0796279,-2.81364
-0.0249704,0.0810667,-2.63699
-0.0153613,0.0806681,-2.46065
-0.0057142,0.0785814,-2.28397
0.00310371,0.0746944,-2.10738
0.0109948,0.0692815,-1.93137
0.0180676,0.0627316,-1.75546
0.0239869,0.0552963,-1.57951
0.0283351,0.0466368,-1.40369
0.0312985,0.037654,-1.22797
0.0328124,0.0281006,-1.05233
0.0322887,0.018561,-0.876743
0.0300548,0.00915224,-0.701177
0.0258396,0.000291513,-0.525438
0.0202278,-0.00764158,-0.349658
0.0132475,-0.0144129,-0.173178
0.00524797,-0.0196063,0.00336135
-0.00323625,-0.023138,0.179632
-0.0124921,-0.0254063,0.355947
-0.022048,-0.0260378,0.532182
-0.0313654,-0.0246683,0.708407
-0.0407479,-0.0222021,0.884489
-0.0497884,-0.0178869,1.06053
-0.0577709,-0.0125607,1.23646
-0.0646738,-0.00592365,1.41233
-0.0696281,0.00221633,1.58804
-0.0732101,0.0109501,1.76371
-0.0756204,0.0204023,1.93954
-0.0760074,0.0299311,2.1154
-0.0749413,0.0388992,2.2913
-0.0722663,0.0479291,2.46727
-0.0676097,0.0564217,2.64309
-0.0614584,0.0639315,2.81904
-0.0542281,0.0697314,2.99541
-0.0463194,0.0744172,-3.11133
-0.0373127,0.0779043,-2.93495
-0.027912,0.079476,-2.75853
-0.018272,0.0794732,-2.58202
-0.00916547,0.0778954,-2.40556
-2.3198e-05,0.0744642,-2.22877
0.00860232,0.0698,-2.05205
0.0159125,0.0637517,-1.87578
0.0221754,0.0566759,-1.69962
0.0267316,0.0478443,-1.5239
0.0296444,0.0385052,-1.34819
0.0308741,0.0287721,-1.17257
0.0300796,0.0192597,-0.996842
0.0279231,0.0101789,-0.821128
0.0240521,0.00170193,-0.64517
0.0184877,-0.00567725,-0.469179
0.011867,-0.0118961,-0.293139
0.00411934,-0.0171975,-0.117043
-0.004444,-0.0210533,0.0591031
-0.013204,-0.0232315,0.235279
-0.0225275,-0.023916,0.411287
-0.0318303,-0.0229565,0.58729
-0.0406135,-0.0208087,0.763347
-0.0490703,-0.016807,0.939369
-0.0565064,-0.011324,1.11543
-0.0629231,-0.00500349,1.29144
-0.0680048,0.00251251,1.46758
-0.0719256,0.0105463,1.64368
-0.0745659,0.019082,1.81963
-0.0754629,0.0276132,1.9956
-0.0751191,0.0363992,2.17126
-0.0730586,0.0446869,2.34699
-0.069235,0.0531123,2.52289
-0.0639441,0.0603706,2.6989
-0.0578815,0.0670578,2.87525
-0.0506711,0.0725891,3.05171
-0.0424297,0.0766152,-3.05511
-0.033918,0.0791057,-2.8787
-0.0247735,0.08058,-2.70147
-0.0155605,0.0805558,-2.52422
-0.00626256,0.0795446,-2.34706
0.00270098,0.0767137,-2.16994
0.0112884,0.0721474,-1.99322
0.0189544,0.0661241,-1.81661
0.0253306,0.0588234,-1.63977
0.0303843,0.0502669,-1.46306
0.0342241,0.0407298,-1.28697
0.0361185,0.0309457,-1.11099
0.0362975,0.0206732,-0.935135
0.0343559,0.0106887,-0.759312
0.0311254,0.00122659,-0.583311
0.0262327,-0.00762984,-0.407474
0.0198505,-0.0155147,-0.23158
0.0120995,-0.0223958,-0.0555281
0.00304295,-0.0279587,0.120604
-0.00708612,-0.0322561,0.296679
-0.0178776,-0.0344298,0.472809
-0.0288562,-0.0342797,0.648534
-0.0396415,-0.0322251,0.824242
-0.0495313,-0.028258,0.999891
-0.0588482,-0.0228939,1.17548
-0.0675691,-0.0159795,1.3516
-0.07494,-0.00779468,1.52765
-0.0802693,0.00195422,1.70341
-0.0834466,0.0124292,1.87914
-0.085435,0.0225811,2.05492
-0.0852301,0.0329953,2.23073
-0.0834253,0.0435326,2.40663
-0.0797424,0.0535617,2.58264
-0.0744741,0.0624193,2.75859
-0.0675706,0.0703159,2.93469
-0.0592264,0.0768431,3.11074
-0.0496786,0.0819948,-2.99626
-0.0400278,0.0859079,-2.81995
-0.0298308,0.0878946,-2.64357
-0.0191329,0.0886022,-2.46687
-0.00816546,0.0871801,-2.29015
0.00233807,0.0843962,-2.11338
0.0119902,0.0799705,-1.93671
0.0204018,0.0742177,-1.76022
0.0280345,0.0671896,-1.58385
0.0345908,0.0591619,-1.40751
0.0397439,0.0504859,-1.2313
0.0430674,0.0415002,-1.05514
0.045157,0.0320685,-0.87905
0.0458682,0.0219855,-0.702952
0.0444274,0.0120668,-0.526898
0.0413011,0.00215166,-0.350831
0.0367215,-0.00738379,-0.17473
0.0302902,-0.0164275,0.00122592
0.0223884,-0.0242345,0.177266
0.0135132,-0.0308337,0.353796
0.00411757,-0.0357788,0.529836
-0.00598448,-0.0392739,0.705943
-0.0173834,-0.0409115,0.882102
-0.0290222,-0.0408876,1.05828
-0.0401536,-0.038934,1.23434
-0.0510821,-0.0348706,1.41035
-0.0612114,-0.0297368,1.58634
-0.0705154,-0.0225917,1.76225
-0.0781322,-0.0141996,1.93805
-0.0844803,-0.00458759,2.11377
-0.089639,0.00607479,2.28976
-0.0929078,0.0177787,2.46572
-0.094558,0.0298431,2.6414
-0.0938307,0.0417372,2.81714
-0.0914697,0.0535892,2.99317
-0.0867465,0.0646711,-3.11383
-0.0801752,0.0751002,-2.93745
-0.0715612,0.0839628,-2.76084
-0.061762,0.0911658,-2.58394
-0.0506875,0.0961707,-2.40687
-0.0391955,0.0994377,-2.23007
-0.0271615,0.100767,-2.05319
-0.0148798,0.0995787,-1.87655
-0.00336094,0.0961297,-1.70002
0.00800701,0.0913643,-1.52353
0.0183302,0.0846771,-1.3472
0.0274826,0.0766352,-1.17077
0.0351063,0.0671584,-0.994519
0.0410005,0.0564815,-0.818744
0.0451942,0.045125,-0.64312
0.0476801,0.0336585,-0.467362
0.0479814,0.0219362,-0.291694
0.0463147,0.0108779,-0.115701
0.0429819,-5.59012e-07,0.0603023
0.0376549,-0.00935656,0.236237
0.0308117,-0.0176157,0.412242
0.0228032,-0.0246824,0.588293
0.0135703,-0.0302997,0.764431
0.00362627,-0.0343697,0.940833
-0.0068703,-0.0365929,1.11729
-0.0173832,-0.0375146,1.29297
-0.0281342,-0.0368583,1.46828
-0.0385416,-0.0345958,1.64356
-0.0479562,-0.0302134,1.81911
-0.0561392,-0.0243995,1.99458
-0.0638088,-0.0168211,2.17025
-0.0699995,-0.00799581,2.34584
-0.075098,0.00126542,2.52164
-0.0784279,0.0112076,2.6974
-0.0797213,0.0216202,2.87317
-0.0793982,0.0324142,3.04896
-0.0778505,0.0427205,-3.05808
-0.0744934,0.0527169,-2.88183
-0.0687318,0.0616161,-2.7055
-0.0618268,0.0691675,-2.52905
-0.0538252,0.0751519,-2.35271
-0.0446633,0.0794607,-2.17624
-0.0359292,0.0820959,-1.99957
-0.0266569,0.0828887,-1.82283
-0.0176297,0.0822382,-1.64629
-0.00881168,0.0803214,-1.46979
-0.000125074,0.076362,-1.29319
0.00739551,0.0707978,-1.11672
0.0140766,0.06418,-0.940045
0.0193618,0.0565329,-0.763499
0.0231093,0.047436,-0.587109
0.0250291,0.0380529,-0.410831
0.025345,0.0286401,-0.235194
0.0243294,0.0193714,-0.0595904
0.0212083,0.010333,0.115873
0.0165157,0.00214781,0.291354
0.0110351,-0.00525271,0.466904
0.0040683,-0.0116893,0.642502
-0.00305476,-0.016226,0.818592
-0.0111105,-0.0196463,0.994727
-0.0196727,-0.0206634,1.17085
-0.0283774,-0.0202951,1.34698
-0.0366148,-0.0175846,1.5232
-0.0442927,-0.0138609,1.69938
-0.0507322,-0.00825925,1.87518
-0.0560504,-0.00187862,2.05095
-0.0599705,0.00597163,2.22645
-0.0620731,0.014479,2.40194
-0.0630457,0.023133,2.57743
-0.0628866,0.0318793,2.75317
-0.0612987,0.0406443,2.92897
-0.057244,0.0487704,3.10487
-0.0518504,0.0561663,-3.00231
-0.0454189,0.0622616,-2.82585
-0.038206,0.0670895,-2.6493
-0.0303655,0.0708725,-2.47267
-0.0216533,0.073242,-2.29596
-0.0126068,0.0734538,-2.11941
-0.00401122,0.0719996,-1.94288
0.00460708,0.0684782,-1.76601
0.0121561,0.0633377,-1.58923
0.0181907,0.0571323,-1.41251
0.0232907,0.0499981,-1.23587
0.0264066,0.0411779,-1.05984
0.0280147,0.0319293,-0.883885
0.0278267,0.0223739,-0.708074
0.0262005,0.0128376,-0.532287
0.0225546,0.00318662,-0.356191
0.0172087,-0.00565477,-0.18006
0.0102633,-0.0139313,-0.00374993
0.00204388,-0.0208307,0.172633
-0.00755434,-0.0258132,0.349124
-0.0177606,-0.0290364,0.525673
-0.028671,-0.0301681,0.702286
-0.0396552,-0.0297509,0.878905
-0.0501171,-0.0271591,1.05485
-0.0603181,-0.0227608,1.23076
-0.0693538,-0.0158084,1.40699
-0.0770397,-0.00775213,1.58314
-0.0834501,0.00165326,1.75922
-0.0877632,0.0119816,1.93525
-0.0899812,0.0242221,2.11066
-0.0898887,0.0365315,2.28612
-0.087644,0.0495318,2.46175
-0.0831634,0.0618975,2.63754
-0.0765935,0.0737178,2.81362
-0.0678576,0.0841261,2.98995
-0.0566011,0.0924857,-3.11664
-0.0442313,0.0986982,-2.93986
-0.0310203,0.102685,-2.76292
-0.0169452,0.105324,-2.58613
-0.0026462,0.105124,-2.40929
0.0115048,0.102148,-2.23242
0.0249063,0.0966722,-2.05568
0.0382017,0.0887079,-1.8787
0.0495592,0.078658,-1.702
0.0593403,0.0667417,-1.52554
0.0668775,0.0534155,-1.34934
0.0713098,0.0378925,-1.17404
0.0731808,0.022168,-0.998891
0.0717208,0.00530292,-0.823065
0.0673283,-0.010671,-0.647206
0.0602151,-0.0261794,-0.471684
0.0507029,-0.0402198,-0.295977
0.0384234,-0.0520232,-0.120075
0.0239574,-0.0615029,0.0560821
0.00778827,-0.068961,0.23272
-0.00961668,-0.0735036,0.409539
-0.0281466,-0.0744544,0.586611
-0.0463546,-0.0723731,0.763649
-0.0645997,-0.0672799,0.94032
-0.0812615,-0.0590414,1.11677
-0.0966752,-0.0485055,1.29316
-0.110012,-0.0354226,1.46929
-0.120598,-0.0206394,1.64456
-0.12849,-0.00388215,1.81964
-0.13353,0.014597,1.99468
-0.135264,0.0337063,2.16971
-0.13361,0.0527222,2.34494
-0.128677,0.0711435,2.52041
-0.120824,0.0887331,2.6962
-0.109875,0.104734,2.87242
-0.0962512,0.118921,3.04921
-0.0802677,0.13044,-3.05672
-0.0622532,0.139713,-2.87952
-0.0426158,0.145539,-2.70195
-0.0215496,0.148466,-2.52359
-0.00025247,0.147963,-2.34516
0.0210453,0.142544,-2.16701
0.0413159,0.133523,-1.98915
0.0599108,0.121543,-1.81168
0.0766338,0.106529,-1.63517
0.0903339,0.0890007,-1.45923
0.100909,0.0695011,-1.28367
0.107998,0.0484742,-1.10853
0.111443,0.0266231,-0.933548
0.1108,0.00420417,-0.758705
0.106153,-0.0176499,-0.583819
0.0978642,-0.0384648,-0.40873
0.0863499,-0.0573436,-0.233324
0.0714133,-0.0740974,-0.0574906
0.0539236,-0.0886962,0.118134
0.0339353,-0.0999608,0.294217
0.0116272,-0.107785,0.471025
-0.0118752,-0.111847,0.648099
-0.0361065,-0.111198,0.825169
-0.0598922,-0.106341,1.00213
-0.0824898,-0.0979746,1.17912
-0.10321,-0.0857899,1.35572
-0.122048,-0.0705262,1.53158
-0.138009,-0.0521497,1.70696
-0.151251,-0.0313466,1.88234
-0.160485,-0.0084685,2.05736
-0.165722,0.0162106,2.2314
-0.1667,0.0411437,2.40542
-0.163913,0.0649801,2.57993
-0.156999,0.0879736,2.75481
-0.146126,0.110637,2.93091
-0.1312,0.130977,3.10774
-0.112673,0.148269,-2.99842
-0.0915879,0.162298,-2.82071
-0.0681488,0.172097,-2.64215
-0.0433342,0.177533,-2.46318
-0.0172117,0.179648,-2.28431
0.00897965,0.177072,-2.10544
0.0349105,0.169416,-1.92651
0.0590241,0.157393,-1.74813
0.0806632,0.141338,-1.57078
0.0992616,0.121896,-1.39421
0.114419,0.0998842,-1.21833
0.125123,0.0757857,-1.04319
0.132052,0.0502012,-0.868814
0.134852,0.0230045,-0.69466
0.13294,-0.00396069,-0.52063
0.126903,-0.0301223,-0.34642
0.116167,-0.0545934,-0.171859
0.101275,-0.0770703,0.00309218
0.0826125,-0.0965883,0.178681
0.0608545,-0.112201,0.354921
0.036647,-0.123766,0.531747
0.010666,-0.131283,0.709029
-0.016053,-0.13413,0.886537
-0.0432279,-0.131955,1.06403
-0.0696125,-0.125354,1.2413
-0.0945261,-0.114394,1.41827
-0.117237,-0.0989115,1.59466
-0.137533,-0.0802742,1.77027
-0.153906,-0.0583535,1.9452
-0.167022,-0.0338388,2.11937
-0.175356,-0.00759545,2.29311
-0.179884,0.0195513,2.46647
-0.179343,0.0472044,2.63987
-0.174244,0.0742737,2.81391
-0.164497,0.0997304,2.98849
-0.150165,0.123719,-3.11877
-0.131769,0.144823,-2.94198
-0.110871,0.161879,-2.76491
-0.0871458,0.174949,-2.58706
-0.0613786,0.182718,-2.40854
-0.0344683,0.186071,-2.22968
-0.00694112,0.184455,-2.05048
0.0196122,0.178192,-1.87157
0.0445278,0.166968,-1.69323
0.0669834,0.151571,-1.51561
0.0865105,0.132873,-1.33857
0.102211,0.111035,-1.16239
0.114309,0.0871683,-0.987167
0.122322,0.061837,-0.81254
0.125501,0.035987,-0.638323
0.124158,0.00998401,-0.464289
0.118805,-0.0156225,-0.289861
0.109469,-0.03983,-0.115188
0.0959249,-0.0616853,0.0595896
0.0789925,-0.080142,0.235374
0.0589393,-0.0953632,0.41172
0.0367768,-0.106271,0.588325
0.0128567,-0.112824,0.765312
-0.0120901,-0.115636,0.942467
-0.0370916,-0.113887,1.11964
-0.0614404,-0.107661,1.29664
-0.0842502,-0.0973255,1.47329
-0.105075,-0.0834508,1.64949
-0.122902,-0.0658743,1.82514
-0.136333,-0.0446071,2.0008
-0.145553,-0.0212207,2.17602
-0.150879,0.00298553,2.35069
-0.151943,0.027794,2.52529
-0.14894,0.0517491,2.69974
-0.141641,0.0745244,2.87452
-0.13057,0.0950407,3.0501
-0.116173,0.113638,-3.05694
-0.0989406,0.128837,-2.87979
-0.0791909,0.14062,-2.70207
-0.0588014,0.148033,-2.52435
-0.0372568,0.151618,-2.34635
-0.0153341,0.151308,-2.16823
0.00596502,0.147312,-1.99024
0.0264015,0.139273,-1.81247
0.0449114,0.127868,-1.63515
0.060879,0.113641,-1.45808
0.0739255,0.0967706,-1.28156
0.0833535,0.0781997,-1.1061
0.0896372,0.0581737,-0.931035
0.09207,0.037049,-0.755913
0.0908763,0.0161426,-0.580937
0.0859303,-0.00415787,-0.406134
0.0773009,-0.0236017,-0.231182
0.0657381,-0.0412365,-0.0561257
0.0511636,-0.056528,0.119267
0.03478,-0.0687701,0.295029
0.0164027,-0.078333,0.471116
-0.00340516,-0.0841635,0.647314
-0.0236398,-0.0862668,0.82363
-0.0440107,-0.0847251,1.00051
-0.0637457,-0.0791863,1.17706
-0.0818101,-0.0703463,1.35334
-0.0974093,-0.0580383,1.52909
-0.110575,-0.0430776,1.7045
-0.12106,-0.0257042,1.87963
-0.127998,-0.00691918,2.05452
-0.131124,0.0133865,2.22918
-0.130723,0.0338738,2.40386
-0.126693,0.0542066,2.57872
-0.119162,0.0734825,2.75387
-0.108595,0.091395,2.92979
-0.0947892,0.107314,3.10621
-0.0781067,0.121152,-3.00045
-0.0593067,0.131626,-2.82344
-0.0390373,0.138553,-2.64581
-0.0179341,0.14183,-2.46794
0.00295527,0.141249,-2.29016
0.0233122,0.137007,-2.11249
0.0425686,0.129132,-1.93512
0.0604491,0.117818,-1.75811
0.0753666,0.102692,-1.58169
0.0877377,0.0850808,-1.40576
0.0969839,0.0647793,-1.23026
0.102164,0.0432805,-1.05519
0.103166,0.0209,-0.880412
0.100104,-0.00145963,-0.705696
0.0931329,-0.0236369,-0.531515
0.082168,-0.0445713,-0.357048
0.0672454,-0.0627183,-0.181858
0.0494504,-0.0778487,-0.00621496
0.0290871,-0.0905693,0.170231
0.00701018,-0.0993646,0.347054
-0.0164243,-0.104187,0.524248
-0.0403472,-0.104813,0.701554
-0.0646194,-0.100891,0.878305
-0.0881964,-0.0928057,1.05484
-0.109426,-0.0802833,1.23094
-0.128228,-0.0645658,1.40657
-0.144135,-0.0451839,1.58189
-0.156201,-0.0231921,1.75675
-0.163855,0.000682226,1.93121
-0.166921,0.0258898,2.10547
-0.165625,0.0511986,2.27982
-0.159882,0.0764085,2.45438
-0.149791,0.100222,2.62946
-0.13518,0.12244,2.8052
-0.116543,0.141559,2.98177
-0.0944301,0.157118,-3.12415
-0.0698799,0.16826,-2.94619
-0.0433432,0.175142,-2.76768
-0.0159847,0.177303,-2.58891
0.0120098,0.174761,-2.41002
0.0387956,0.167545,-2.23147
0.0639426,0.155451,-2.05383
0.0866742,0.139493,-1.87689
0.106356,0.119876,-1.70047
0.1224,0.0974054,-1.52486
0.133756,0.0724085,-1.34946
0.140563,0.0460002,-1.17463
0.142271,0.0182353,-1.0002
0.139451,-0.00922558,-0.825838
0.131769,-0.0360284,-0.650835
0.119364,-0.0613739,-0.475398
0.102676,-0.0843339,-0.299957
0.0821006,-0.104047,-0.123791
0.058249,-0.120694,0.0526878
0.0317971,-0.132872,0.229833
0.00346385,-0.140965,0.407499
-0.025944,-0.144086,0.585473
-0.0560474,-0.141913,0.763692
-0.085178,-0.134836,0.941642
-0.113218,-0.122575,1.11865
-0.138279,-0.105844,1.29491
-0.160451,-0.0840606,1.47037
-0.178627,-0.0587052,1.64503
-0.192418,-0.0311838,1.8191
-0.201086,-0.00156602,1.99269
-0.204869,0.0292174,2.16618
-0.202986,0.0604013,2.3398
-0.195726,0.0910178,2.51413
-0.183133,0.119982,2.68924
-0.166168,0.146357,2.8653
-0.143674,0.169711,3.04212
-0.11766,0.188705,-3.06315
-0.0884418,0.202909,-2.88444
-0.057043,0.211903,-2.70496
-0.0237076,0.214821,-2.5247
0.00962536,0.21222,-2.34445
0.0417669,0.203837,-2.16452
0.0721729,0.189841,-1.98529
0.099422,0.170706,-1.80711
0.122789,0.147248,-1.63012
0.14261,0.12102,-1.45448
0.1575,0.091406,-1.27991
0.166937,0.0594452,-1.10597
0.170308,0.0263465,-0.932596
0.168503,-0.00671677,-0.759607
0.160967,-0.0388519,-0.586423
0.148073,-0.0685902,-0.412726
0.130542,-0.0956417,-0.23828
0.108548,-0.119511,-0.0627498
0.0824422,-0.139533,0.11379
0.0517672,-0.154906,0.291544
0.0189962,-0.164419,0.470011
-0.0144455,-0.168318,0.648552
-0.0483656,-0.166433,0.827203
-0.0817445,-0.158778,1.0055
-0.112987,-0.145505,1.18313
-0.142052,-0.127013,1.35989
-0.167037,-0.103964,1.53558
-0.187873,-0.0769829,1.70988
-0.204066,-0.0467996,1.88331
-0.214575,-0.0141986,2.05646
-0.219297,0.0197015,2.22928
-0.218182,0.0537182,2.40237
-0.211561,0.0871845,2.57589
-0.198931,0.11874,2.75013
-0.180886,0.147638,2.92547
-0.158261,0.173251,3.10262
-0.131347,0.194499,-3.00211
-0.100974,0.210435,-2.82301
-0.0683812,0.220543,-2.64306
-0.0343252,0.224874,-2.46271
-0.000412083,0.2231,-2.28235
0.0325881,0.215436,-2.10235
0.0643893,0.202569,-1.9228
0.0931677,0.184281,-1.74432
0.118316,0.161271,-1.56707
0.139166,0.134401,-1.39107
0.154779,0.104261,-1.21616
0.164826,0.0718962,-1.04223
0.169252,0.0386547,-0.868925
0.167733,0.00477895,-0.695904
0.161477,-0.0281292,-0.522925
0.149559,-0.0593997,-0.349496
0.133187,-0.0880434,-0.175316
0.111984,-0.113503,-0.000215049
0.0863504,-0.134953,0.175924
0.0571609,-0.15128,0.353051
0.0257562,-0.161648,0.530776
-0.00710172,-0.166453,0.70897
-0.0405303,-0.165615,0.887274
-0.0732994,-0.158824,1.06534
-0.104312,-0.146373,1.24292
-0.132194,-0.128783,1.41962
-0.157007,-0.106983,1.59551
-0.177839,-0.0812791,1.77044
-0.19405,-0.0519934,1.94425
-0.204565,-0.0204612,2.11736
-0.209608,0.0128105,2.29042
-0.208618,0.046144,2.4635
-0.202001,0.078968,2.63685
-0.189993,0.11006,2.81091
-0.173259,0.137964,2.98598
-0.151983,0.162579,-3.12102
-0.126625,0.183203,-2.94365
-0.0975791,0.19896,-2.76513
-0.0667168,0.209542,-2.58565
-0.0342711,0.214344,-2.4056
-0.00177945,0.213342,-2.22533
0.0300209,0.206421,-2.04534
0.0599907,0.193985,-1.86603
0.0872883,0.176652,-1.68765
0.111115,0.154563,-1.51065
0.130244,0.128924,-1.33488
0.14487,0.100203,-1.16014
0.154013,0.0692992,-0.986034
0.157395,0.0373253,-0.812519
0.155647,0.00543058,-0.63909
0.148301,-0.0260287,-0.465545
0.13673,-0.0555668,-0.29182
0.119954,-0.0828204,-0.117412
0.0988453,-0.106446,0.057827
0.0738761,-0.126076,0.233967
0.0458716,-0.140758,0.410534
0.0155968,-0.150302,0.587761
-0.0154725,-0.153869,0.765721
-0.0464396,-0.152098,0.943698
-0.0768666,-0.145276,1.12102
-0.105814,-0.133429,1.29787
-0.131744,-0.116223,1.47404
-0.154443,-0.0945074,1.64937
-0.172771,-0.0690136,1.82401
-0.186598,-0.0407044,1.9979
-0.195095,-0.0109644,2.17099
-0.198327,0.0199818,2.34384
-0.196138,0.0510998,2.51715
-0.188436,0.0812374,2.69089
-0.176227,0.109839,2.86524
-0.158937,0.135785,3.04054
-0.138103,0.158007,-3.06696
-0.113629,0.17609,-2.89027
-0.0857622,0.189622,-2.71181
-0.0559438,0.198314,-2.53267
-0.0251564,0.20145,-2.35264
0.00561974,0.199505,-2.17261
0.0353348,0.191925,-1.99292
0.0635294,0.179347,-1.81381
0.0882574,0.162003,-1.63624
0.109346,0.140388,-1.45969
0.125998,0.115282,-1.28434
0.138206,0.0873745,-1.10987
0.14529,0.0578608,-0.935842
0.147156,0.0271981,-0.762251
0.143635,-0.00359254,-0.588502
0.134955,-0.0332106,-0.414553
0.120862,-0.060625,-0.240368
0.102356,-0.0857341,-0.0655033
0.0796104,-0.107075,0.110199
0.0542101,-0.123455,0.286566
0.0260508,-0.135116,0.463647
-0.00286995,-0.141736,0.640832
-0.0327524,-0.14352,0.818273
-0.0626054,-0.139865,0.995679
-0.0909289,-0.131141,1.1727
-0.117498,-0.117363,1.34918
-0.140951,-0.0994989,1.52491
-0.161137,-0.0771112,1.70047
-0.177268,-0.0517099,1.87529
-0.188022,-0.0234595,2.0489
-0.194013,0.00641672,2.22215
-0.194175,0.0372604,2.39526
-0.189178,0.0677906,2.56863
-0.179108,0.0972189,2.74282
-0.164118,0.124414,2.91784
-0.144541,0.148373,3.09384
-0.120803,0.16863,-3.01227
-0.0937734,0.184433,-2.83413
-0.0639676,0.195335,-2.65511
-0.033016,0.201085,-2.47559
-0.0015834,0.201073,-2.29589
0.0295548,0.195483,-2.11667
0.0591681,0.184771,-1.93798
